id,run/V,chi_nsubj|chi_obl:agent
run/fic_1910_5623_cleaned_part727.txt/48,['run/V'],['which/nsubj']
run/fic_1922_3310_cleaned_part203.txt/34,['run/V'],['body/nmod:poss']
run/fic_1922_2297_cleaned_part1946.txt/86,['run/V'],['sister/nmod:poss']
run/fic_1922_3396_cleaned_part477.txt/64,['run/V'],['mr.-/nsubj']
run/fic_1922_5521_cleaned_part1041.txt/50,['run/V'],['de/nsubj']
run/fic_1925_16214_cleaned_part357.txt/16,['run/V'],['marcus/nsubj']
run/fic_1922_16273_cleaned_part155.txt/19,['run/V'],['rosalie/nsubj']
run/fic_1915_16225_cleaned_part35.txt/5,['run/V'],['who/nsubj']
run/fic_1912_664_cleaned_part637.txt/18,['run/V'],['which/nsubj']
run/fic_1913_5228_cleaned_part1226.txt/65,['run/V'],['william/nsubj']
run/fic_1921_4143_cleaned_part100.txt/9,['run/V'],['that/nsubj']
run/fic_1925_16214_cleaned_part358.txt/4,['run/V'],['marcus/nsubj']
run/fic_1919_1548_cleaned_part1033.txt/13,['run/V'],['who/nsubj']
run/fic_1925_16214_cleaned_part377.txt/9,['run/V'],['people/nsubj']
run/fic_1915_16225_cleaned_part27.txt/19,['run/V'],['margaret/nsubj']
run/fic_1910_5623_cleaned_part790.txt/26,['run/V'],['spirit/compound']
run/fic_1925_16214_cleaned_part375.txt/11,['run/V'],['people/nsubj']
run/fic_1925_16214_cleaned_part378.txt/23,['run/V'],['marcus/nsubj']
run/fic_1922_16273_cleaned_part189.txt/29,['run/V'],['rosalie/nsubj']
run/fic_1918_380_cleaned_part475.txt/71,['run/V'],['which/nsubj']
run/fic_1920_488_cleaned_part669.txt/54,['run/V'],['that/nsubj']
run/fic_1922_5389_cleaned_part201.txt/3,['run/V'],['mormon/nsubj']
run/fic_1920_4797_cleaned_part869.txt/82,['run/V'],['that/nsubj']
run/fic_1925_16271_cleaned_part93.txt/9,['run/V'],['ed/nsubj']
run/fic_1922_3087_cleaned_part583.txt/19,['run/V'],['imagination/nmod:poss']
run/fic_1920_2360_cleaned_part178.txt/57,['run/V'],['who/nsubj']
run/fic_1917_2619_cleaned_part385.txt/20,['run/V'],['who/nsubj']
run/fic_1922_16273_cleaned_part230.txt/36,['run/V'],['rosalie/nsubj']
run/fic_1922_16273_cleaned_part229.txt/38,['run/V'],"['consulate/compound', 'roland/nsubj']"
run/fic_1925_16271_cleaned_part109.txt/21,['run/V'],['austin/nsubj']
run/fic_1922_16273_cleaned_part245.txt/13,['run/V'],['roland/nsubj']
run/fic_1915_16225_cleaned_part123.txt/14,['run/V'],['flora/nsubj']
run/fic_1922_3396_cleaned_part556.txt/100,['run/V'],['sarah/nsubj']
run/fic_1922_16273_cleaned_part242.txt/3,['run/V'],['roland/nsubj']
run/fic_1929_1399_cleaned_part31.txt/29,['run/V'],['meg/nsubj']
run/fic_1915_5360_cleaned_part778.txt/98,['run/V'],['maxwell/nsubj']
run/fic_1920_4797_cleaned_part872.txt/49,['run/V'],['which/nsubj']
run/fic_1917_2619_cleaned_part390.txt/28,['run/V'],['arapahoe/nsubj']
run/fic_1915_16225_cleaned_part135.txt/4,['run/V'],['figure/amod']
run/fic_1922_16273_cleaned_part264.txt/16,['run/V'],"['roland/nsubj', 'detail/compound']"
run/fic_1922_16273_cleaned_part264.txt/55,['run/V'],['roland/nsubj']
run/fic_1915_16225_cleaned_part138.txt/46,['run/V'],['other/nsubj']
run/fic_1922_3396_cleaned_part566.txt/6,['run/V'],['play/nmod:poss']
run/fic_1921_3531_cleaned_part32.txt/6,['run/V'],['peggy/nsubj']
run/fic_1914_3474_cleaned_part525.txt/3,['run/V'],['george/nsubj']
run/fic_1919_1548_cleaned_part1117.txt/38,['run/V'],['janet/nsubj']
run/fic_1922_3310_cleaned_part316.txt/67,['run/V'],['townspeople/nsubj']
run/fic_1912_5100_cleaned_part1631.txt/141,['run/V'],['pal/nmod:poss']
run/fic_1928_14082_cleaned_part683.txt/44,['run/V'],['willie/nsubj']
run/fic_1920_488_cleaned_part741.txt/93,['run/V'],['that/nsubj']
run/fic_1911_5835_cleaned_part2720.txt/27,['run/V'],['tear/nsubj']
run/fic_1914_4332_cleaned_part206.txt/81,['run/V'],['blood/nsubj']
run/fic_1915_1982_cleaned_part875.txt/67,['run/V'],['fred/nsubj']
run/fic_1921_305_cleaned_part1777.txt/39,['run/V'],['linda/nsubj']
run/fic_1911_2319_cleaned_part38.txt/52,['run/V'],['daughter/nmod:poss']
run/fic_1922_3396_cleaned_part588.txt/29,['run/V'],['play/nmod:poss']
run/fic_1922_368_cleaned_part362.txt/28,['run/V'],['jip/nsubj']
run/fic_1920_488_cleaned_part765.txt/47,['run/V'],['rhoda/nsubj']
run/fic_1915_16225_cleaned_part149.txt/8,['run/V'],['guerilla/nsubj']
run/fic_1918_1051_cleaned_part1900.txt/52,['run/V'],['polly/nsubj']
run/fic_1922_3396_cleaned_part596.txt/15,['run/V'],['which/nsubj']
run/fic_1912_3500_cleaned_part984.txt/16,['run/V'],['apache/nsubj']
run/fic_1910_5623_cleaned_part890.txt/109,['run/V'],['who/nsubj']
run/fic_1920_2360_cleaned_part256.txt/44,['run/V'],['wetzler/nsubj']
run/fic_1922_16273_cleaned_part311.txt/8,['run/V'],['tom/nsubj']
run/fic_1922_16273_cleaned_part310.txt/28,['run/V'],['roland/nsubj']
run/fic_1913_5228_cleaned_part1370.txt/30,['run/V'],['youngster/compound']
run/fic_1922_527_cleaned_part1.txt/90,['run/V'],['one/nsubj']
run/fic_1922_16273_cleaned_part315.txt/3,['run/V'],['tom/nsubj']
run/fic_1913_4764_cleaned_part316.txt/51,['run/V'],['that/nsubj']
run/fic_1921_2435_cleaned_part449.txt/84,['run/V'],['who/nsubj']
run/fic_1914_3474_cleaned_part589.txt/46,['run/V'],['expectation/nsubj']
run/fic_1913_5228_cleaned_part1378.txt/48,['run/V'],['who/nsubj']
run/fic_1922_16273_cleaned_part321.txt/12,['run/V'],"['r.-he/det', 'detail/compound']"
run/fic_1921_3531_cleaned_part99.txt/39,['run/V'],['peggy/nsubj']
run/fic_1921_1234_cleaned_part1306.txt/19,['run/V'],['who/nsubj']
run/fic_1920_13893_cleaned_part770.txt/36,['run/V'],['that/nsubj']
run/fic_1920_488_cleaned_part798.txt/30,['run/V'],['which/nsubj']
run/fic_1921_5695_cleaned_part909.txt/61,['run/V'],['any/nsubj']
run/fic_1915_16225_cleaned_part202.txt/47,['run/V'],['ben/nsubj']
run/fic_1922_16273_cleaned_part330.txt/16,['run/V'],['roland/nsubj']
run/fic_1929_1399_cleaned_part144.txt/32,['run/V'],['twaddles/nsubj']
run/fic_1922_16273_cleaned_part333.txt/34,['run/V'],['roland/nsubj']
run/fic_1913_4840_cleaned_part650.txt/17,['run/V'],['shiver/amod']
run/fic_1922_3396_cleaned_part648.txt/11,['run/V'],['who/nsubj']
run/fic_1910_3136_cleaned_part300.txt/3,['run/V'],['leff/nsubj']
run/fic_1922_16273_cleaned_part340.txt/18,['run/V'],['populace/nsubj']
run/fic_1920_3611_cleaned_part4.txt/11,['run/V'],['some/nsubj']
run/fic_1915_16225_cleaned_part225.txt/14,['run/V'],['ben/nsubj']
run/fic_1911_2319_cleaned_part104.txt/14,['run/V'],['spur/amod']
run/fic_1922_16273_cleaned_part359.txt/29,['run/V'],['whole/det']
run/fic_1922_2297_cleaned_part2155.txt/36,['run/V'],['inez/nsubj']
run/fic_1915_16225_cleaned_part226.txt/48,['run/V'],['ben/nsubj']
run/fic_1922_16273_cleaned_part362.txt/27,['run/V'],['tom/nsubj']
run/fic_1915_1982_cleaned_part969.txt/40,['run/V'],['which/nsubj']
run/fic_1922_16273_cleaned_part367.txt/39,['run/V'],['tom/nsubj']
run/fic_1917_4598_cleaned_part316.txt/61,['run/V'],['which/nsubj']
run/fic_1922_16273_cleaned_part368.txt/43,['run/V'],"['room/compound', 'colonel/nsubj']"
run/fic_1925_14190_cleaned_part204.txt/26,['run/V'],['charlie/nsubj']
run/fic_1911_5835_cleaned_part2831.txt/61,['run/V'],['karen/nsubj']
run/fic_1925_16271_cleaned_part266.txt/49,['run/V'],['jocko/nsubj']
run/fic_1920_1480_cleaned_part147.txt/49,['run/V'],['vein/nmod:poss']
run/fic_1920_576_cleaned_part997.txt/19,['run/V'],['hand/nmod:poss']
run/fic_1910_3293_cleaned_part2.txt/12,['run/V'],['which/nsubj']
run/fic_1922_2297_cleaned_part2187.txt/24,['run/V'],['judith/nsubj']
run/fic_1915_1982_cleaned_part1018.txt/75,['run/V'],['board/case']
run/fic_1915_1982_cleaned_part1013.txt/19,['run/V'],['one-quarter/advmod']
run/fic_1920_3391_cleaned_part8.txt/34,['run/V'],['mother/nmod:poss']
run/fic_1915_16225_cleaned_part293.txt/10,['run/V'],['flora/nsubj']
run/fic_1913_4676_cleaned_part739.txt/3,['run/V'],['trask/nsubj']
run/fic_1913_4676_cleaned_part740.txt/28,['run/V'],['marjorie/nsubj']
run/fic_1913_4764_cleaned_part427.txt/99,['run/V'],['water/nsubj']
run/fic_1914_3474_cleaned_part692.txt/52,['run/V'],['who/nsubj']
run/fic_1917_2905_cleaned_part126.txt/54,['run/V'],['uncle/nsubj']
run/fic_1922_5389_cleaned_part436.txt/15,['run/V'],['who/nsubj']
run/fic_1922_4166_cleaned_part408.txt/19,['run/V'],['blood/nsubj']
run/fic_1922_2297_cleaned_part2239.txt/20,['run/V'],['douglas/nsubj']
run/fic_1921_1234_cleaned_part1430.txt/10,['run/V'],['britt/nsubj']
run/fic_1925_13340_cleaned_part510.txt/47,['run/V'],['lawrie/nsubj']
run/fic_1910_5623_cleaned_part1032.txt/77,['run/V'],['fear/amod']
run/fic_1914_2992_cleaned_part25.txt/57,['run/V'],['mr.-/nsubj']
run/fic_1910_3136_cleaned_part423.txt/70,['run/V'],['that/nsubj']
run/fic_1910_5623_cleaned_part1051.txt/63,['run/V'],['which/nsubj']
run/fic_1914_3474_cleaned_part723.txt/34,['run/V'],['george/nsubj']
run/fic_1922_4166_cleaned_part427.txt/73,['run/V'],['another/nsubj']
run/fic_1922_527_cleaned_part145.txt/36,['run/V'],['that/nsubj']
run/fic_1922_3396_cleaned_part771.txt/56,['run/V'],['rope/amod']
run/fic_1910_3136_cleaned_part426.txt/8,['run/V'],['ashley/nsubj']
run/fic_1910_3136_cleaned_part426.txt/105,['run/V'],['that/nsubj']
run/fic_1915_16225_cleaned_part348.txt/31,['run/V'],['lydia/nsubj']
run/fic_1920_2975_cleaned_part618.txt/24,['run/V'],['georgie-porgie/nsubj']
run/fic_1925_13340_cleaned_part533.txt/83,['run/V'],['mona/nsubj']
run/fic_1921_3531_cleaned_part251.txt/46,['run/V'],['alice/nsubj']
run/fic_1922_2523_cleaned_part584.txt/34,['run/V'],['that/nsubj']
run/fic_1913_4840_cleaned_part802.txt/71,['run/V'],['oliver/nsubj']
run/fic_1922_4166_cleaned_part449.txt/24,['run/V'],['martin/nsubj']
run/fic_1912_5100_cleaned_part1873.txt/67,['run/V'],['bud/nsubj']
run/fic_1914_3474_cleaned_part773.txt/3,['run/V'],['harry/nsubj']
run/fic_1915_2993_cleaned_part20.txt/46,['run/V'],['run/nsubj']
run/fic_1922_4166_cleaned_part489.txt/53,['run/V'],['dubois/nsubj']
run/fic_1928_14082_cleaned_part926.txt/22,['run/V'],['olsen/nsubj']
run/fic_1920_3611_cleaned_part171.txt/37,['run/V'],['that/nsubj']
run/fic_1923_239_cleaned_part348.txt/124,['run/V'],['which/nsubj']
run/fic_1921_3531_cleaned_part277.txt/45,['run/V'],['peggy/nsubj']
run/fic_1922_527_cleaned_part200.txt/76,['run/V'],['that/nsubj']
run/fic_1914_13916_cleaned_part7.txt/34,['run/V'],['some/nsubj']
run/fic_1928_14082_cleaned_part940.txt/4,['run/V'],['maurrant/nsubj']
run/fic_1910_3136_cleaned_part458.txt/14,['run/V'],['glance/nmod:poss']
run/fic_1917_4598_cleaned_part484.txt/41,['run/V'],['bearer/nsubj']
run/fic_1912_5100_cleaned_part1918.txt/12,['run/V'],['which/nsubj']
run/fic_1920_3611_cleaned_part185.txt/49,['run/V'],['that/nsubj']
run/fic_1915_16225_cleaned_part419.txt/27,['run/V'],['elsie/nsubj']
run/fic_1928_14082_cleaned_part970.txt/32,['run/V'],['sam/nsubj']
run/fic_1914_3474_cleaned_part808.txt/16,['run/V'],['who/nsubj']
run/fic_1914_3474_cleaned_part808.txt/31,['run/V'],['who/nsubj']
run/fic_1925_13340_cleaned_part612.txt/23,['run/V'],['soldier/amod']
run/fic_1929_16766_cleaned_part24.txt/70,['run/V'],['hank/nsubj']
run/fic_1929_16766_cleaned_part12.txt/41,['run/V'],['l/nsubj']
run/fic_1922_3316_cleaned_part703.txt/82,['run/V'],['that/nsubj']
run/fic_1915_16225_cleaned_part431.txt/16,['run/V'],['elsie/nsubj']
run/fic_1929_1399_cleaned_part383.txt/42,['run/V'],['meg/nsubj']
run/fic_1915_16225_cleaned_part467.txt/12,['run/V'],['flora/nsubj']
run/fic_1915_16225_cleaned_part472.txt/12,['run/V'],['flora/nsubj']
run/fic_1921_3420_cleaned_part108.txt/11,['run/V'],['other/det']
run/fic_1929_1399_cleaned_part396.txt/27,['run/V'],['meg/nsubj']
run/fic_1921_5695_cleaned_part1170.txt/38,['run/V'],['peter/nsubj']
run/fic_1913_5228_cleaned_part1652.txt/27,['run/V'],['phil/nsubj']
run/fic_1925_2485_cleaned_part208.txt/25,['run/V'],"['which/nsubj', 'man/punct']"
run/fic_1925_14188_cleaned_part204.txt/48,['run/V'],['blood/nmod:poss']
run/fic_1910_3293_cleaned_part204.txt/26,['run/V'],['wheel/nmod:poss']
run/fic_1920_488_cleaned_part1085.txt/30,['run/V'],['that/nsubj']
run/fic_1929_16766_cleaned_part74.txt/128,['run/V'],['jock/compound']
run/fic_1921_3420_cleaned_part138.txt/3,['run/V'],['who/nsubj']
run/fic_1929_16766_cleaned_part77.txt/83,['run/V'],['two/nsubj']
run/fic_1915_16225_cleaned_part500.txt/23,['run/V'],['gus/nsubj']
run/fic_1925_16214_cleaned_part802.txt/24,['run/V'],['mac/nsubj']
run/fic_1913_4840_cleaned_part945.txt/33,['run/V'],['susan/nsubj']
run/fic_1917_2905_cleaned_part332.txt/10,['run/V'],['that/nsubj']
run/fic_1913_5228_cleaned_part1702.txt/52,['run/V'],['that/nsubj']
run/fic_1917_2905_cleaned_part334.txt/16,['run/V'],['uncle/nsubj']
run/fic_1910_5623_cleaned_part1216.txt/51,['run/V'],['granger/nsubj']
run/fic_1925_14188_cleaned_part251.txt/23,['run/V'],['mattie/nsubj']
run/fic_1922_1944_cleaned_part5.txt/5,['run/V'],['that/nsubj']
run/fic_1922_5389_cleaned_part615.txt/108,['run/V'],['line/compound']
run/fic_1915_16225_cleaned_part505.txt/3,['run/V'],['elsie/nsubj']
run/fic_1922_3316_cleaned_part756.txt/37,['run/V'],['that/nsubj']
run/fic_1911_2319_cleaned_part410.txt/82,['run/V'],['that/nsubj']
run/fic_1922_368_cleaned_part704.txt/86,['run/V'],['crowd/nsubj']
run/fic_1910_3136_cleaned_part603.txt/3,['run/V'],['water/nsubj']
run/fic_1925_14188_cleaned_part254.txt/45,['run/V'],['mattie/nsubj']
run/fic_1925_14188_cleaned_part280.txt/21,['run/V'],['mattie/nsubj']
run/fic_1921_3531_cleaned_part445.txt/20,['run/V'],['peggy/nsubj']
run/fic_1929_16766_cleaned_part116.txt/45,['run/V'],['queenie/nsubj']
run/fic_1929_16766_cleaned_part123.txt/45,['run/V'],['queenie/nsubj']
run/fic_1922_1944_cleaned_part41.txt/62,['run/V'],['reddy/nsubj']
run/fic_1915_16225_cleaned_part563.txt/31,['run/V'],['ben/nsubj']
run/fic_1922_1944_cleaned_part37.txt/77,['run/V'],['reddy/nsubj']
run/fic_1915_2993_cleaned_part184.txt/26,['run/V'],['connie/nsubj']
run/fic_1921_5699_cleaned_part77.txt/32,['run/V'],['talk/nmod:poss']
run/fic_1915_16225_cleaned_part562.txt/3,['run/V'],['ben/nsubj']
run/fic_1929_16766_cleaned_part134.txt/20,['run/V'],['queenie/nsubj']
run/fic_1921_3420_cleaned_part193.txt/31,['run/V'],['grace/nsubj']
run/fic_1914_13916_cleaned_part165.txt/14,['run/V'],['that/nsubj']
run/fic_1921_2435_cleaned_part817.txt/53,['run/V'],['child/nsubj']
run/fic_1918_380_cleaned_part940.txt/4,['run/V'],['marie/nsubj']
run/fic_1922_1944_cleaned_part46.txt/6,['run/V'],['reddy/nsubj']
run/fic_1911_2319_cleaned_part413.txt/40,['run/V'],['that/nsubj']
run/fic_1925_14188_cleaned_part282.txt/3,['run/V'],['henry/nsubj']
run/fic_1925_14188_cleaned_part308.txt/11,['run/V'],['henry/nsubj']
run/fic_1921_3420_cleaned_part191.txt/26,['run/V'],['anne/nsubj']
run/fic_1915_16225_cleaned_part564.txt/31,['run/V'],['gus/nsubj']
run/fic_1917_2619_cleaned_part838.txt/15,['run/V'],['which/nsubj']
run/fic_1917_2619_cleaned_part838.txt/88,['run/V'],['which/nsubj']
run/fic_1915_16225_cleaned_part566.txt/3,['run/V'],['gus/nsubj']
run/fic_1915_16225_cleaned_part556.txt/3,['run/V'],['ben/nsubj']
run/fic_1922_3170_cleaned_part114.txt/11,['run/V'],['betty/nsubj']
run/fic_1915_16225_cleaned_part571.txt/68,['run/V'],['ben/nsubj']
run/fic_1921_2435_cleaned_part828.txt/58,['run/V'],['eustace/nsubj']
run/fic_1915_16225_cleaned_part578.txt/21,['run/V'],['ben/nsubj']
run/fic_1914_2359_cleaned_part19.txt/27,['run/V'],['hour/compound']
run/fic_1921_3420_cleaned_part227.txt/3,['run/V'],['hippy/nsubj']
run/fic_1914_3457_cleaned_part111.txt/21,['run/V'],['who/nsubj']
run/fic_1917_2905_cleaned_part378.txt/10,['run/V'],['uncle/nsubj']
run/fic_1915_16225_cleaned_part551.txt/42,['run/V'],['gus/nsubj']
run/fic_1914_2992_cleaned_part289.txt/74,['run/V'],['nora/nsubj']
run/fic_1913_1777_cleaned_part75.txt/40,['run/V'],['blood/nmod:poss']
run/fic_1914_3474_cleaned_part980.txt/14,['run/V'],['expectation/nsubj']
run/fic_1920_2360_cleaned_part676.txt/17,['run/V'],['that/nsubj']
run/fic_1919_14255_cleaned_part927.txt/32,['run/V'],['julie/nsubj']
run/fic_1917_2905_cleaned_part438.txt/78,['run/V'],['tommie/nsubj']
run/fic_1922_1944_cleaned_part105.txt/60,['run/V'],['little/nsubj']
run/fic_1915_16225_cleaned_part613.txt/6,['run/V'],['gus/nsubj']
run/fic_1915_16225_cleaned_part616.txt/15,['run/V'],['who/nsubj']
run/fic_1915_16225_cleaned_part612.txt/39,['run/V'],['assistant/nmod:poss']
run/fic_1922_1944_cleaned_part99.txt/3,['run/V'],['reddy/nsubj']
run/fic_1913_5228_cleaned_part1778.txt/44,['run/V'],['girl/nsubj']
run/fic_1921_3420_cleaned_part276.txt/48,['run/V'],['joe/nsubj']
run/fic_1921_5695_cleaned_part1333.txt/24,['run/V'],['who/nsubj']
run/fic_1920_2360_cleaned_part706.txt/52,['run/V'],['which/nsubj']
run/fic_1915_16225_cleaned_part619.txt/4,['run/V'],['gus/nsubj']
run/fic_1921_5699_cleaned_part167.txt/60,['run/V'],['jack/nsubj']
run/fic_1922_1944_cleaned_part130.txt/34,['run/V'],['jehosophat/nsubj']
run/fic_1919_3067_cleaned_part159.txt/19,['run/V'],['jamie/nsubj']
run/fic_1921_2435_cleaned_part903.txt/65,['run/V'],['eustace/nsubj']
run/fic_1913_4840_cleaned_part1049.txt/65,['run/V'],['which/nsubj']
run/fic_1921_3366_cleaned_part269.txt/9,['run/V'],['father/nmod:poss']
run/fic_1921_3172_cleaned_part168.txt/56,['run/V'],['jeff/nsubj']
run/fic_1919_3067_cleaned_part174.txt/28,['run/V'],['everybody/nsubj']
run/fic_1915_2993_cleaned_part288.txt/38,['run/V'],['prudence/nsubj']
run/fic_1922_527_cleaned_part458.txt/30,['run/V'],['who/nsubj']
run/fic_1915_16225_cleaned_part656.txt/51,['run/V'],['margaret/nsubj']
run/fic_1921_3172_cleaned_part170.txt/47,['run/V'],"['de/nsubj', 'jeff/nsubj']"
run/fic_1923_239_cleaned_part610.txt/23,['run/V'],['which/nsubj']
run/fic_1915_16225_cleaned_part666.txt/28,['run/V'],['elsie/nsubj']
run/fic_1923_239_cleaned_part613.txt/119,['run/V'],['that/nsubj']
run/fic_1919_14255_cleaned_part995.txt/28,['run/V'],['king/compound']
run/fic_1925_16214_cleaned_part994.txt/8,['run/V'],['maria/nsubj']
run/fic_1917_2303_cleaned_part160.txt/20,['run/V'],['which/nsubj']
run/fic_1923_239_cleaned_part643.txt/79,['run/V'],['raja/nsubj']
run/fic_1919_153_cleaned_part119.txt/36,['run/V'],['blood/nsubj']
run/fic_1925_16214_cleaned_part996.txt/42,['run/V'],['maria/nsubj']
run/fic_1914_13913_cleaned_part93.txt/37,['run/V'],['people/compound']
run/fic_1915_2993_cleaned_part342.txt/60,['run/V'],['connie/nsubj']
run/fic_1925_16271_cleaned_part705.txt/17,['run/V'],['ed/nsubj']
run/fic_1925_16271_cleaned_part710.txt/27,['run/V'],"['eye/nmod:poss', 'ed/nsubj']"
run/fic_1915_16225_cleaned_part714.txt/15,['run/V'],['lynch/nsubj']
run/fic_1912_14259_cleaned_part65.txt/47,['run/V'],['polly/nsubj']
run/fic_1922_3275_cleaned_part373.txt/23,['run/V'],['ellen/nsubj']
run/fic_1925_16271_cleaned_part676.txt/27,['run/V'],['exposure/compound']
run/fic_1923_239_cleaned_part644.txt/106,['run/V'],['that/nsubj']
run/fic_1921_3420_cleaned_part374.txt/23,['run/V'],['tear/nsubj']
run/fic_1925_2485_cleaned_part469.txt/14,['run/V'],['israel/nsubj']
run/fic_1921_2435_cleaned_part982.txt/26,['run/V'],['saunders/nsubj']
run/fic_1916_13905_cleaned_part262.txt/14,['run/V'],['which/nsubj']
run/fic_1921_3420_cleaned_part378.txt/49,['run/V'],['tom/nsubj']
run/fic_1912_3500_cleaned_part1528.txt/70,['run/V'],['who/nsubj']
run/fic_1919_13376_cleaned_part216.txt/35,['run/V'],['day/nmod:poss']
run/fic_1920_550_cleaned_part2076.txt/55,['run/V'],['kitty/nsubj']
run/fic_1913_1776_cleaned_part25.txt/15,['run/V'],['dave/nsubj']
run/fic_1910_1260_cleaned_part4.txt/40,['run/V'],"['wally/nsubj', 'walter/nsubj']"
run/fic_1919_14267_cleaned_part11.txt/30,['run/V'],['atalanta/nsubj']
run/fic_1919_14255_cleaned_part1107.txt/8,['run/V'],['father/nsubj']
run/fic_1921_2501_cleaned_part50.txt/18,['run/V'],['one/nsubj']
run/fic_1914_2992_cleaned_part472.txt/25,['run/V'],['everything/nsubj']
run/fic_1920_2975_cleaned_part1055.txt/63,['run/V'],['heart/nmod:poss']
run/fic_1913_5228_cleaned_part1969.txt/60,['run/V'],['fred/nsubj']
run/fic_1922_5389_cleaned_part899.txt/5,['run/V'],['patrick/nsubj']
run/fic_1925_2485_cleaned_part523.txt/30,['run/V'],['nothing/nsubj']
run/fic_1911_1481_cleaned_part3.txt/18,['run/V'],['gyp/nsubj']
run/fic_1919_3029_cleaned_part94.txt/13,['run/V'],['diamond/nsubj']
run/fic_1912_3117_cleaned_part410.txt/135,['run/V'],['that/nsubj']
run/fic_1921_2435_cleaned_part1033.txt/163,['run/V'],['brain/nmod:poss']
run/fic_1922_3275_cleaned_part443.txt/27,['run/V'],['that/nsubj']
run/fic_1919_153_cleaned_part229.txt/28,['run/V'],['someone/nsubj']
run/fic_1911_2319_cleaned_part670.txt/20,['run/V'],['temper/nmod:poss']
run/fic_1915_16225_cleaned_part821.txt/28,['run/V'],['servant/nmod:poss']
run/fic_1921_2488_cleaned_part100.txt/3,['run/V'],['banneker/nsubj']
run/fic_1911_1481_cleaned_part23.txt/15,['run/V'],['three/det']
run/fic_1911_1481_cleaned_part21.txt/36,['run/V'],['inez/nsubj']
run/fic_1921_3172_cleaned_part308.txt/46,['run/V'],['mr.-/nsubj']
run/fic_1921_5699_cleaned_part325.txt/23,['run/V'],['hatch/nsubj']
run/fic_1913_1777_cleaned_part284.txt/34,['run/V'],['bucky/nsubj']
run/fic_1915_2993_cleaned_part458.txt/35,['run/V'],['life/compound']
run/fic_1913_1777_cleaned_part290.txt/47,['run/V'],['walker/nsubj']
run/fic_1922_5389_cleaned_part957.txt/25,['run/V'],['casey/nsubj']
run/fic_1919_153_cleaned_part263.txt/33,['run/V'],['that/nsubj']
run/fic_1916_2945_cleaned_part292.txt/89,['run/V'],['imagination/nmod:poss']
run/fic_1919_153_cleaned_part275.txt/3,['run/V'],['plow/nsubj']
run/fic_1923_239_cleaned_part791.txt/93,['run/V'],['that/nsubj']
run/fic_1918_14522_cleaned_part33.txt/20,['run/V'],['ma/nsubj']
run/fic_1919_14255_cleaned_part1165.txt/23,['run/V'],['adam/nsubj']
run/fic_1919_3029_cleaned_part144.txt/57,['run/V'],['which/nsubj']
run/fic_1922_3275_cleaned_part513.txt/44,['run/V'],['jean/nsubj']
run/fic_1914_2359_cleaned_part293.txt/8,['run/V'],['devil/nsubj']
run/fic_1922_5389_cleaned_part979.txt/19,['run/V'],['success/nsubj']
run/fic_1919_14267_cleaned_part152.txt/17,['run/V'],['finger/nmod:poss']
run/fic_1925_16214_cleaned_part1171.txt/8,['run/V'],['trina/nsubj']
run/fic_1911_1481_cleaned_part92.txt/17,['run/V'],['everyone/nsubj']
